id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population
2632,Ireland,2020-02-22,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,NA,NA,NA,NA,NA,NA,NA,21,59,4773095
2633,Ireland,2020-02-23,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,NA,NA,NA,NA,NA,NA,NA,32,59,4773095
2634,Ireland,2020-02-24,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,59,4773095
2635,Ireland,2020-02-25,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,59,4773095
2636,Ireland,2020-02-26,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,59,4773095
2637,Ireland,2020-02-27,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,59,4773095
2638,Ireland,2020-02-28,0,0,0,0,53.1424,-7.6921,IRL,2020-02-29,0,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,59,4773095
2639,Ireland,2020-02-29,1,0,0,1,53.1424,-7.6921,IRL,2020-02-29,0,NA,NA,NA,NA,NA,NA,NA,50,59,4773095
2640,Ireland,2020-03-01,1,0,0,1,53.1424,-7.6921,IRL,2020-02-29,1,NA,NA,NA,NA,NA,NA,NA,48,59,4773095
2641,Ireland,2020-03-02,1,0,0,1,53.1424,-7.6921,IRL,2020-02-29,2,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,59,4773095
2642,Ireland,2020-03-03,2,0,0,2,53.1424,-7.6921,IRL,2020-02-29,3,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,59,4773095
2643,Ireland,2020-03-04,6,0,0,6,53.1424,-7.6921,IRL,2020-02-29,4,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,59,4773095
2644,Ireland,2020-03-05,6,0,0,6,53.1424,-7.6921,IRL,2020-02-29,5,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,59,4773095
2645,Ireland,2020-03-06,18,0,0,18,53.1424,-7.6921,IRL,2020-02-29,6,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,59,4773095
2646,Ireland,2020-03-07,18,0,0,18,53.1424,-7.6921,IRL,2020-02-29,7,NA,NA,NA,NA,NA,NA,NA,64,59,4773095
2647,Ireland,2020-03-08,19,0,0,19,53.1424,-7.6921,IRL,2020-02-29,8,NA,NA,NA,NA,NA,NA,NA,72,59,4773095
2648,Ireland,2020-03-09,21,0,0,21,53.1424,-7.6921,IRL,2020-02-29,9,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,59,4773095
2649,Ireland,2020-03-10,34,0,0,34,53.1424,-7.6921,IRL,2020-02-29,10,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,59,4773095
2650,Ireland,2020-03-11,43,1,0,42,53.1424,-7.6921,IRL,2020-02-29,11,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,59,4773095
2651,Israel,2020-01-22,0,0,0,0,31,35,ISR,2020-02-21,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,47.3,8547100
2652,Israel,2020-01-23,0,0,0,0,31,35,ISR,2020-02-21,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,47.3,8547100
2653,Israel,2020-01-24,0,0,0,0,31,35,ISR,2020-02-21,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,47.3,8547100
2654,Israel,2020-01-25,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,19,47.3,8547100
2655,Israel,2020-01-26,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,20,47.3,8547100
2656,Israel,2020-01-27,0,0,0,0,31,35,ISR,2020-02-21,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,47.3,8547100
2657,Israel,2020-01-28,0,0,0,0,31,35,ISR,2020-02-21,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,47.3,8547100
2658,Israel,2020-01-29,0,0,0,0,31,35,ISR,2020-02-21,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,47.3,8547100
2659,Israel,2020-01-30,0,0,0,0,31,35,ISR,2020-02-21,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,47.3,8547100
2660,Israel,2020-01-31,0,0,0,0,31,35,ISR,2020-02-21,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,47.3,8547100
2661,Israel,2020-02-01,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,22,47.3,8547100
2662,Israel,2020-02-02,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,19,47.3,8547100
2663,Israel,2020-02-03,0,0,0,0,31,35,ISR,2020-02-21,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,47.3,8547100
2664,Israel,2020-02-04,0,0,0,0,31,35,ISR,2020-02-21,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,47.3,8547100
2665,Israel,2020-02-05,0,0,0,0,31,35,ISR,2020-02-21,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,47.3,8547100
2666,Israel,2020-02-06,0,0,0,0,31,35,ISR,2020-02-21,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,47.3,8547100
2667,Israel,2020-02-07,0,0,0,0,31,35,ISR,2020-02-21,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,47.3,8547100
2668,Israel,2020-02-08,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,14,47.3,8547100
2669,Israel,2020-02-09,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,12,47.3,8547100
2670,Israel,2020-02-10,0,0,0,0,31,35,ISR,2020-02-21,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,47.3,8547100
2671,Israel,2020-02-11,0,0,0,0,31,35,ISR,2020-02-21,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,47.3,8547100
2672,Israel,2020-02-12,0,0,0,0,31,35,ISR,2020-02-21,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,47.3,8547100
2673,Israel,2020-02-13,0,0,0,0,31,35,ISR,2020-02-21,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,47.3,8547100
2674,Israel,2020-02-14,0,0,0,0,31,35,ISR,2020-02-21,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,47.3,8547100
2675,Israel,2020-02-15,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,9,47.3,8547100
2676,Israel,2020-02-16,0,0,0,0,31,35,ISR,2020-02-21,0,NA,NA,NA,NA,NA,NA,NA,9,47.3,8547100
2677,Israel,2020-02-17,0,0,0,0,31,35,ISR,2020-02-21,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,47.3,8547100
2678,Israel,2020-02-18,0,0,0,0,31,35,ISR,2020-02-21,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,47.3,8547100
2679,Israel,2020-02-19,0,0,0,0,31,35,ISR,2020-02-21,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,47.3,8547100
2680,Israel,2020-02-20,0,0,0,0,31,35,ISR,2020-02-21,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,47.3,8547100
2681,Israel,2020-02-21,1,0,0,1,31,35,ISR,2020-02-21,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,47.3,8547100
2682,Israel,2020-02-22,1,0,0,1,31,35,ISR,2020-02-21,1,NA,NA,NA,NA,NA,NA,NA,21,47.3,8547100
2683,Israel,2020-02-23,1,0,0,1,31,35,ISR,2020-02-21,2,NA,NA,NA,NA,NA,NA,NA,32,47.3,8547100
2684,Israel,2020-02-24,1,0,0,1,31,35,ISR,2020-02-21,3,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,47.3,8547100
2685,Israel,2020-02-25,1,0,0,1,31,35,ISR,2020-02-21,4,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,47.3,8547100
2686,Israel,2020-02-26,2,0,0,2,31,35,ISR,2020-02-21,5,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,47.3,8547100
2687,Israel,2020-02-27,3,0,1,2,31,35,ISR,2020-02-21,6,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,47.3,8547100
2688,Israel,2020-02-28,4,0,1,3,31,35,ISR,2020-02-21,7,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,47.3,8547100
2689,Israel,2020-02-29,7,0,1,6,31,35,ISR,2020-02-21,8,NA,NA,NA,NA,NA,NA,NA,50,47.3,8547100
2690,Israel,2020-03-01,10,0,1,9,31,35,ISR,2020-02-21,9,NA,NA,NA,NA,NA,NA,NA,48,47.3,8547100
2691,Israel,2020-03-02,10,0,1,9,31,35,ISR,2020-02-21,10,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,47.3,8547100
2692,Israel,2020-03-03,12,0,1,11,31,35,ISR,2020-02-21,11,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,47.3,8547100
2693,Israel,2020-03-04,15,0,1,14,31,35,ISR,2020-02-21,12,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,47.3,8547100
2694,Israel,2020-03-05,20,0,1,19,31,35,ISR,2020-02-21,13,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,47.3,8547100
2695,Israel,2020-03-06,37,0,2,35,31,35,ISR,2020-02-21,14,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,47.3,8547100
2696,Israel,2020-03-07,43,0,2,41,31,35,ISR,2020-02-21,15,NA,NA,NA,NA,NA,NA,NA,64,47.3,8547100
2697,Israel,2020-03-08,61,0,2,59,31,35,ISR,2020-02-21,16,NA,NA,NA,NA,NA,NA,NA,72,47.3,8547100
2698,Israel,2020-03-09,61,0,2,59,31,35,ISR,2020-02-21,17,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,47.3,8547100
2699,Israel,2020-03-10,83,0,4,79,31,35,ISR,2020-02-21,18,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,47.3,8547100
2700,Israel,2020-03-11,109,0,4,105,31,35,ISR,2020-02-21,19,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,47.3,8547100
2701,Italy,2020-01-22,0,0,0,0,43,12,ITA,2020-01-31,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,56.2,60600590
2702,Italy,2020-01-23,0,0,0,0,43,12,ITA,2020-01-31,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,56.2,60600590
2703,Italy,2020-01-24,0,0,0,0,43,12,ITA,2020-01-31,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,56.2,60600590
2704,Italy,2020-01-25,0,0,0,0,43,12,ITA,2020-01-31,0,NA,NA,NA,NA,NA,NA,NA,19,56.2,60600590
2705,Italy,2020-01-26,0,0,0,0,43,12,ITA,2020-01-31,0,NA,NA,NA,NA,NA,NA,NA,20,56.2,60600590
2706,Italy,2020-01-27,0,0,0,0,43,12,ITA,2020-01-31,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,56.2,60600590
2707,Italy,2020-01-28,0,0,0,0,43,12,ITA,2020-01-31,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,56.2,60600590
2708,Italy,2020-01-29,0,0,0,0,43,12,ITA,2020-01-31,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,56.2,60600590
2709,Italy,2020-01-30,0,0,0,0,43,12,ITA,2020-01-31,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,56.2,60600590
2710,Italy,2020-01-31,2,0,0,2,43,12,ITA,2020-01-31,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,56.2,60600590
2711,Italy,2020-02-01,2,0,0,2,43,12,ITA,2020-01-31,1,NA,NA,NA,NA,NA,NA,NA,22,56.2,60600590
2712,Italy,2020-02-02,2,0,0,2,43,12,ITA,2020-01-31,2,NA,NA,NA,NA,NA,NA,NA,19,56.2,60600590
2713,Italy,2020-02-03,2,0,0,2,43,12,ITA,2020-01-31,3,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,56.2,60600590
2714,Italy,2020-02-04,2,0,0,2,43,12,ITA,2020-01-31,4,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,56.2,60600590
2715,Italy,2020-02-05,2,0,0,2,43,12,ITA,2020-01-31,5,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,56.2,60600590
2716,Italy,2020-02-06,2,0,0,2,43,12,ITA,2020-01-31,6,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,56.2,60600590
2717,Italy,2020-02-07,3,0,0,3,43,12,ITA,2020-01-31,7,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,56.2,60600590
2718,Italy,2020-02-08,3,0,0,3,43,12,ITA,2020-01-31,8,NA,NA,NA,NA,NA,NA,NA,14,56.2,60600590
2719,Italy,2020-02-09,3,0,0,3,43,12,ITA,2020-01-31,9,NA,NA,NA,NA,NA,NA,NA,12,56.2,60600590
2720,Italy,2020-02-10,3,0,0,3,43,12,ITA,2020-01-31,10,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,56.2,60600590
2721,Italy,2020-02-11,3,0,0,3,43,12,ITA,2020-01-31,11,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,56.2,60600590
2722,Italy,2020-02-12,3,0,0,3,43,12,ITA,2020-01-31,12,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,56.2,60600590
2723,Italy,2020-02-13,3,0,0,3,43,12,ITA,2020-01-31,13,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,56.2,60600590
2724,Italy,2020-02-14,3,0,0,3,43,12,ITA,2020-01-31,14,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,56.2,60600590
2725,Italy,2020-02-15,3,0,0,3,43,12,ITA,2020-01-31,15,NA,NA,NA,NA,NA,NA,NA,9,56.2,60600590
2726,Italy,2020-02-16,3,0,0,3,43,12,ITA,2020-01-31,16,NA,NA,NA,NA,NA,NA,NA,9,56.2,60600590
2727,Italy,2020-02-17,3,0,0,3,43,12,ITA,2020-01-31,17,NA,13783.889648,NA,15.3,NA,NA,NA,8,56.2,60600590
2728,Italy,2020-02-18,3,0,0,3,43,12,ITA,2020-01-31,18,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,56.2,60600590
2729,Italy,2020-02-19,3,0,0,3,43,12,ITA,2020-01-31,19,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,56.2,60600590
2730,Italy,2020-02-20,3,0,0,3,43,12,ITA,2020-01-31,20,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,56.2,60600590
2731,Italy,2020-02-21,20,1,0,19,43,12,ITA,2020-01-31,21,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,56.2,60600590
2732,Italy,2020-02-22,62,2,1,59,43,12,ITA,2020-01-31,22,NA,NA,NA,NA,NA,NA,NA,21,56.2,60600590
2733,Italy,2020-02-23,155,3,2,150,43,12,ITA,2020-01-31,23,NA,NA,NA,NA,NA,NA,NA,32,56.2,60600590
2734,Italy,2020-02-24,229,7,1,221,43,12,ITA,2020-01-31,24,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,56.2,60600590
2735,Italy,2020-02-25,322,10,1,311,43,12,ITA,2020-01-31,25,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,56.2,60600590
2736,Italy,2020-02-26,453,12,3,438,43,12,ITA,2020-01-31,26,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,56.2,60600590
2737,Italy,2020-02-27,655,17,45,593,43,12,ITA,2020-01-31,27,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,56.2,60600590
2738,Italy,2020-02-28,888,21,46,821,43,12,ITA,2020-01-31,28,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,56.2,60600590
2739,Italy,2020-02-29,1128,29,46,1053,43,12,ITA,2020-01-31,29,NA,NA,NA,NA,NA,NA,NA,50,56.2,60600590
2740,Italy,2020-03-01,1694,34,83,1577,43,12,ITA,2020-01-31,30,NA,NA,NA,NA,NA,NA,NA,48,56.2,60600590
2741,Italy,2020-03-02,2036,52,149,1835,43,12,ITA,2020-01-31,31,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,56.2,60600590
2742,Italy,2020-03-03,2502,79,160,2263,43,12,ITA,2020-01-31,32,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,56.2,60600590
2743,Italy,2020-03-04,3089,107,276,2706,43,12,ITA,2020-01-31,33,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,56.2,60600590
2744,Italy,2020-03-05,3858,148,414,3296,43,12,ITA,2020-01-31,34,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,56.2,60600590
2745,Italy,2020-03-06,4636,197,523,3916,43,12,ITA,2020-01-31,35,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,56.2,60600590
2746,Italy,2020-03-07,5883,233,589,5061,43,12,ITA,2020-01-31,36,NA,NA,NA,NA,NA,NA,NA,64,56.2,60600590
2747,Italy,2020-03-08,7375,366,622,6387,43,12,ITA,2020-01-31,37,NA,NA,NA,NA,NA,NA,NA,72,56.2,60600590
2748,Italy,2020-03-09,9172,463,724,7985,43,12,ITA,2020-01-31,38,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,56.2,60600590
2749,Italy,2020-03-10,10149,631,724,8794,43,12,ITA,2020-01-31,39,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,56.2,60600590
2750,Italy,2020-03-11,12462,827,1045,10590,43,12,ITA,2020-01-31,40,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,56.2,60600590
2751,Jamaica,2020-01-22,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3321.75,13515.75,326,14.47,63.400002,21.969999,57.630001,8,29,2881355
2752,Jamaica,2020-01-23,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3325.540039,13388.419922,349.600006,14.405,63.939999,21.469999,58.220001,10,29,2881355
2753,Jamaica,2020-01-24,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3295.469971,13576.679688,353.160004,14.425,63.150002,21.120001,55.84,15,29,2881355
2754,Jamaica,2020-01-25,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,19,29,2881355
2755,Jamaica,2020-01-26,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,20,29,2881355
2756,Jamaica,2020-01-27,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3243.629883,13204.769531,342.880005,13.8,63.830002,22.74,54.16,21,29,2881355
2757,Jamaica,2020-01-28,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3276.23999,13323.69043,348.519989,14,64.360001,22.360001,55,27,29,2881355
2758,Jamaica,2020-01-29,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3273.399902,13345,343.160004,14.17,64.300003,20.549999,56.02,25,29,2881355
2759,Jamaica,2020-01-30,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3283.659912,13157.120117,347.73999,14.03,64.029999,20.99,54.799999,30,29,2881355
2760,Jamaica,2020-01-31,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3225.52002,12981.969727,345.089996,13.83,63.200001,20.51,53.849998,31,29,2881355
2761,Jamaica,2020-02-01,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,22,29,2881355
2762,Jamaica,2020-02-02,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,19,29,2881355
2763,Jamaica,2020-02-03,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3248.919922,13045.19043,358,14.06,66.360001,20.379999,54.189999,16,29,2881355
2764,Jamaica,2020-02-04,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3297.590088,13281.740234,369.01001,14.52,67.400002,20.870001,54.75,14,29,2881355
2765,Jamaica,2020-02-05,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3334.689941,13478.330078,369.670013,15.035,65.870003,20.049999,55.110001,14,29,2881355
2766,Jamaica,2020-02-06,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3345.780029,13574.820313,366.950012,15,68.209999,19.879999,55.099998,14,29,2881355
2767,Jamaica,2020-02-07,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3327.709961,13513.80957,366.769989,14.69,68.870003,23.24,52.810001,15,29,2881355
2768,Jamaica,2020-02-08,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,14,29,2881355
2769,Jamaica,2020-02-09,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,12,29,2881355
2770,Jamaica,2020-02-10,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3352.090088,13494.030273,371.070007,14.49,68.989998,23.65,51,13,29,2881355
2771,Jamaica,2020-02-11,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3357.75,13627.839844,373.690002,15.055,67.760002,21.35,52.490002,13,29,2881355
2772,Jamaica,2020-02-12,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3379.449951,13749.780273,380.01001,15.37,66.949997,19.01,54.209999,11,29,2881355
2773,Jamaica,2020-02-13,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3373.939941,13745.429688,381.399994,15.21,66.800003,19.045,53.43,12,29,2881355
2774,Jamaica,2020-02-14,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3380.159912,13744.209961,380.399994,15.21,67.559998,19,52.459999,10,29,2881355
2775,Jamaica,2020-02-15,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,9,29,2881355
2776,Jamaica,2020-02-16,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,9,29,2881355
2777,Jamaica,2020-02-17,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,29,2881355
2778,Jamaica,2020-02-18,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3370.290039,13681.19043,387.779999,15.29,67.010002,18.91,51.689999,8,29,2881355
2779,Jamaica,2020-02-19,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3386.149902,13789,386.190002,15.4,67.349998,18.92,52.02,7,29,2881355
2780,Jamaica,2020-02-20,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3373.22998,13664,386,15.015,67,18.540001,48.509998,7,29,2881355
2781,Jamaica,2020-02-21,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3337.75,13579.330078,380.070007,14.815,69.699997,18.23,46.970001,13,29,2881355
2782,Jamaica,2020-02-22,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,21,29,2881355
2783,Jamaica,2020-02-23,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,32,29,2881355
2784,Jamaica,2020-02-24,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3225.889893,13035.240234,368.700012,13.51,72.900002,18.59,42.580002,36,29,2881355
2785,Jamaica,2020-02-25,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3128.209961,12790.490234,360.089996,13.3,70.099998,23.76,39.310001,45,29,2881355
2786,Jamaica,2020-02-26,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3116.389893,12774.879883,379.23999,13.06,74.699997,29.16,36.209999,52,29,2881355
2787,Jamaica,2020-02-27,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,2978.76001,12367.459961,371.709991,12.27,72.660004,26.16,34.740002,52,29,2881355
2788,Jamaica,2020-02-28,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,2954.219971,11890.349609,369.029999,11.69,69.360001,25.93,37.259998,54,29,2881355
2789,Jamaica,2020-02-29,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,50,29,2881355
2790,Jamaica,2020-03-01,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,48,29,2881355
2791,Jamaica,2020-03-02,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3090.22998,11857.870117,381.049988,10.93,75.400002,29.879999,35.59,57,29,2881355
2792,Jamaica,2020-03-03,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3003.370117,11985.389648,368.769989,11.9,74.209999,27.91,33.619999,57,29,2881355
2793,Jamaica,2020-03-04,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3130.120117,12127.69043,383.790009,11.945,76.010002,27.49,33,62,29,2881355
2794,Jamaica,2020-03-05,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,3023.939941,11944.719727,372.779999,11.5,76.129997,28.01,28.59,65,29,2881355
2795,Jamaica,2020-03-06,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,2972.370117,11541.870117,368.970001,11.475,80.220001,29.610001,27.1,66,29,2881355
2796,Jamaica,2020-03-07,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,64,29,2881355
2797,Jamaica,2020-03-08,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,NA,NA,NA,NA,NA,NA,NA,72,29,2881355
2798,Jamaica,2020-03-09,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,2746.560059,10625.019531,346.48999,10.535,73.519997,24.290001,19.809999,87,29,2881355
2799,Jamaica,2020-03-10,0,0,0,0,18.1096,-77.2975,JAM,2020-03-11,0,2882.22998,10475.490234,364.130005,10.43,72.339996,22.34,20.5,100,29,2881355
2800,Jamaica,2020-03-11,1,0,0,1,18.1096,-77.2975,JAM,2020-03-11,0,2741.379883,10438.679688,349.920013,10.195,73.699997,23.610001,15.03,NA,29,2881355
