id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,datelarger100,days_outbreak,days_larger_100,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population,sars_time,sars_confirmed,sars_deaths,sars_recovered,sars_netinfected,confirmed_capita,deaths_capita,recovered_capita,netinfected_capita,sars_confirmed_capita,sars_deaths_capita,sars_recovered_capita,sars_netinfected_capita,lag_confirmed
4822,Mongolia,2020-03-13,1,0,0,1,46.8625,103.8467,MNG,2020-03-10,NA,3,NA,2711.02002,9232.080078,336.299988,9.4,70.75,21.299999,11.1,NA,49.5,3027398,NA,0,0,0,0,3.3031666137058953e-7,0,0,3.3031666137058953e-7,0,0,0,0,0
4823,Mongolia,2020-03-14,1,0,0,1,46.8625,103.8467,MNG,2020-03-10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,3027398,NA,0,0,0,0,3.3031666137058953e-7,0,0,3.3031666137058953e-7,0,0,0,0,0
4824,Morocco,2020-01-22,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,4,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4825,Morocco,2020-01-23,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,6,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4826,Morocco,2020-01-24,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,9,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4827,Morocco,2020-01-25,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4828,Morocco,2020-01-26,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4829,Morocco,2020-01-27,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,12,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4830,Morocco,2020-01-28,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,16,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4831,Morocco,2020-01-29,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,15,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4832,Morocco,2020-01-30,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,17,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4833,Morocco,2020-01-31,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,18,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4834,Morocco,2020-02-01,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,13,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4835,Morocco,2020-02-02,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4836,Morocco,2020-02-03,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,9,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4837,Morocco,2020-02-04,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,8,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
4838,Morocco,2020-02-05,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,8,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,Morocco,2020-02-06,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,8,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,Morocco,2020-02-07,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,9,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4841,Morocco,2020-02-08,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,Morocco,2020-02-09,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
4843,Morocco,2020-02-10,0,0,0,0,31.7917,-7.0926,MAR,2020-03-02,NA,0,NA,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,8,43.7,35276786,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
