id,country,time,confirmed,deaths,recovered,netinfected,lat,lon,countrycode,first_confirmed,days_outbreak,SP500,DAX30,NFLX,LHA.DE,GILD,MRNA,NCLH,searchindex,health_index,population,confirmed_capita,deaths_capita,recovered_capita,netinfected_capita
1651,Cyprus,2020-02-09,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,13,43,1170125,0,0,0,0
1652,Cyprus,2020-02-10,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,43,1170125,0,0,0,0
1653,Cyprus,2020-02-11,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,43,1170125,0,0,0,0
1654,Cyprus,2020-02-12,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,43,1170125,0,0,0,0
1655,Cyprus,2020-02-13,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,43,1170125,0,0,0,0
1656,Cyprus,2020-02-14,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,43,1170125,0,0,0,0
1657,Cyprus,2020-02-15,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,9,43,1170125,0,0,0,0
1658,Cyprus,2020-02-16,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,9,43,1170125,0,0,0,0
1659,Cyprus,2020-02-17,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,43,1170125,0,0,0,0
1660,Cyprus,2020-02-18,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,43,1170125,0,0,0,0
1661,Cyprus,2020-02-19,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,43,1170125,0,0,0,0
1662,Cyprus,2020-02-20,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,43,1170125,0,0,0,0
1663,Cyprus,2020-02-21,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,43,1170125,0,0,0,0
1664,Cyprus,2020-02-22,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,21,43,1170125,0,0,0,0
1665,Cyprus,2020-02-23,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,31,43,1170125,0,0,0,0
1666,Cyprus,2020-02-24,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,43,1170125,0,0,0,0
1667,Cyprus,2020-02-25,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,43,1170125,0,0,0,0
1668,Cyprus,2020-02-26,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,43,1170125,0,0,0,0
1669,Cyprus,2020-02-27,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,43,1170125,0,0,0,0
1670,Cyprus,2020-02-28,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,43,1170125,0,0,0,0
1671,Cyprus,2020-02-29,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,49,43,1170125,0,0,0,0
1672,Cyprus,2020-03-01,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,47,43,1170125,0,0,0,0
1673,Cyprus,2020-03-02,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,43,1170125,0,0,0,0
1674,Cyprus,2020-03-03,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,43,1170125,0,0,0,0
1675,Cyprus,2020-03-04,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,43,1170125,0,0,0,0
1676,Cyprus,2020-03-05,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,43,1170125,0,0,0,0
1677,Cyprus,2020-03-06,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,43,1170125,0,0,0,0
1678,Cyprus,2020-03-07,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,63,43,1170125,0,0,0,0
1679,Cyprus,2020-03-08,0,0,0,0,35.1264,33.4299,CYP,2020-03-09,0,NA,NA,NA,NA,NA,NA,NA,70,43,1170125,0,0,0,0
1680,Cyprus,2020-03-09,2,0,0,2,35.1264,33.4299,CYP,2020-03-09,0,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,43,1170125,1.7092191005234483e-6,0,0,1.7092191005234483e-6
1681,Cyprus,2020-03-10,3,0,0,3,35.1264,33.4299,CYP,2020-03-09,1,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,43,1170125,2.5638286507851727e-6,0,0,2.5638286507851727e-6
1682,Cyprus,2020-03-11,6,0,0,6,35.1264,33.4299,CYP,2020-03-09,2,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,43,1170125,5.1276573015703455e-6,0,0,5.1276573015703455e-6
1683,Cyprus,2020-03-12,6,0,0,6,35.1264,33.4299,CYP,2020-03-09,3,NA,NA,NA,NA,NA,NA,NA,NA,43,1170125,5.1276573015703455e-6,0,0,5.1276573015703455e-6
1684,Czechia,2020-01-22,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,52,10561633,0,0,0,0
1685,Czechia,2020-01-23,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,52,10561633,0,0,0,0
1686,Czechia,2020-01-24,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,52,10561633,0,0,0,0
1687,Czechia,2020-01-25,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,52,10561633,0,0,0,0
1688,Czechia,2020-01-26,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,20,52,10561633,0,0,0,0
1689,Czechia,2020-01-27,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,52,10561633,0,0,0,0
1690,Czechia,2020-01-28,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,52,10561633,0,0,0,0
1691,Czechia,2020-01-29,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,52,10561633,0,0,0,0
1692,Czechia,2020-01-30,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,29,52,10561633,0,0,0,0
1693,Czechia,2020-01-31,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,52,10561633,0,0,0,0
1694,Czechia,2020-02-01,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,22,52,10561633,0,0,0,0
1695,Czechia,2020-02-02,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,18,52,10561633,0,0,0,0
1696,Czechia,2020-02-03,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,52,10561633,0,0,0,0
1697,Czechia,2020-02-04,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,52,10561633,0,0,0,0
1698,Czechia,2020-02-05,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,52,10561633,0,0,0,0
1699,Czechia,2020-02-06,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,52,10561633,0,0,0,0
1700,Czechia,2020-02-07,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,52,10561633,0,0,0,0
1701,Czechia,2020-02-08,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,14,52,10561633,0,0,0,0
1702,Czechia,2020-02-09,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,13,52,10561633,0,0,0,0
1703,Czechia,2020-02-10,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,52,10561633,0,0,0,0
1704,Czechia,2020-02-11,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,52,10561633,0,0,0,0
1705,Czechia,2020-02-12,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,52,10561633,0,0,0,0
1706,Czechia,2020-02-13,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,52,10561633,0,0,0,0
1707,Czechia,2020-02-14,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,52,10561633,0,0,0,0
1708,Czechia,2020-02-15,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,52,10561633,0,0,0,0
1709,Czechia,2020-02-16,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,9,52,10561633,0,0,0,0
1710,Czechia,2020-02-17,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,52,10561633,0,0,0,0
1711,Czechia,2020-02-18,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,52,10561633,0,0,0,0
1712,Czechia,2020-02-19,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,52,10561633,0,0,0,0
1713,Czechia,2020-02-20,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,52,10561633,0,0,0,0
1714,Czechia,2020-02-21,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,52,10561633,0,0,0,0
1715,Czechia,2020-02-22,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,21,52,10561633,0,0,0,0
1716,Czechia,2020-02-23,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,31,52,10561633,0,0,0,0
1717,Czechia,2020-02-24,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,52,10561633,0,0,0,0
1718,Czechia,2020-02-25,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,52,10561633,0,0,0,0
1719,Czechia,2020-02-26,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,52,10561633,0,0,0,0
1720,Czechia,2020-02-27,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,52,10561633,0,0,0,0
1721,Czechia,2020-02-28,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,52,10561633,0,0,0,0
1722,Czechia,2020-02-29,0,0,0,0,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,49,52,10561633,0,0,0,0
1723,Czechia,2020-03-01,3,0,0,3,49.8175,15.473,CZE,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,47,52,10561633,2.840469840222625e-7,0,0,2.840469840222625e-7
1724,Czechia,2020-03-02,3,0,0,3,49.8175,15.473,CZE,2020-03-01,1,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,52,10561633,2.840469840222625e-7,0,0,2.840469840222625e-7
1725,Czechia,2020-03-03,5,0,0,5,49.8175,15.473,CZE,2020-03-01,2,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,52,10561633,4.734116400371041e-7,0,0,4.734116400371041e-7
1726,Czechia,2020-03-04,8,0,0,8,49.8175,15.473,CZE,2020-03-01,3,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,52,10561633,7.574586240593666e-7,0,0,7.574586240593666e-7
1727,Czechia,2020-03-05,12,0,0,12,49.8175,15.473,CZE,2020-03-01,4,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,52,10561633,1.13618793608905e-6,0,0,1.13618793608905e-6
1728,Czechia,2020-03-06,18,0,0,18,49.8175,15.473,CZE,2020-03-01,5,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,52,10561633,1.7042819041335747e-6,0,0,1.7042819041335747e-6
1729,Czechia,2020-03-07,19,0,0,19,49.8175,15.473,CZE,2020-03-01,6,NA,NA,NA,NA,NA,NA,NA,63,52,10561633,1.7989642321409955e-6,0,0,1.7989642321409955e-6
1730,Czechia,2020-03-08,31,0,0,31,49.8175,15.473,CZE,2020-03-01,7,NA,NA,NA,NA,NA,NA,NA,70,52,10561633,2.9351521682300457e-6,0,0,2.9351521682300457e-6
1731,Czechia,2020-03-09,31,0,0,31,49.8175,15.473,CZE,2020-03-01,8,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,52,10561633,2.9351521682300457e-6,0,0,2.9351521682300457e-6
1732,Czechia,2020-03-10,41,0,0,41,49.8175,15.473,CZE,2020-03-01,9,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,52,10561633,3.8819754483042535e-6,0,0,3.8819754483042535e-6
1733,Czechia,2020-03-11,91,0,0,91,49.8175,15.473,CZE,2020-03-01,10,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,52,10561633,8.616091848675294e-6,0,0,8.616091848675294e-6
1734,Czechia,2020-03-12,94,0,0,94,49.8175,15.473,CZE,2020-03-01,11,NA,NA,NA,NA,NA,NA,NA,NA,52,10561633,8.900138832697557e-6,0,0,8.900138832697557e-6
1735,Denmark,2020-01-22,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,70.4,5731118,0,0,0,0
1736,Denmark,2020-01-23,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,70.4,5731118,0,0,0,0
1737,Denmark,2020-01-24,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,70.4,5731118,0,0,0,0
1738,Denmark,2020-01-25,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,19,70.4,5731118,0,0,0,0
1739,Denmark,2020-01-26,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,20,70.4,5731118,0,0,0,0
1740,Denmark,2020-01-27,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3243.629883,13204.769531,342.880005,13.8,63.241065999999996,22.74,54.16,21,70.4,5731118,0,0,0,0
1741,Denmark,2020-01-28,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3276.23999,13323.69043,348.519989,14,63.766174,22.360001,55,27,70.4,5731118,0,0,0,0
1742,Denmark,2020-01-29,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3273.399902,13345,343.160004,14.17,63.70673,20.549999,56.02,25,70.4,5731118,0,0,0,0
1743,Denmark,2020-01-30,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3283.659912,13157.120117,347.73999,14.03,63.439217,20.99,54.799999,29,70.4,5731118,0,0,0,0
1744,Denmark,2020-01-31,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3225.52002,12981.969727,345.089996,13.83,62.616879,20.51,53.849998,30,70.4,5731118,0,0,0,0
1745,Denmark,2020-02-01,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,22,70.4,5731118,0,0,0,0
1746,Denmark,2020-02-02,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,18,70.4,5731118,0,0,0,0
1747,Denmark,2020-02-03,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3248.919922,13045.19043,358,14.06,65.747719,20.379999,54.189999,16,70.4,5731118,0,0,0,0
1748,Denmark,2020-02-04,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3297.590088,13281.740234,369.01001,14.52,66.77813,20.870001,54.75,14,70.4,5731118,0,0,0,0
1749,Denmark,2020-02-05,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3334.689941,13478.330078,369.670013,15.035,65.262245,20.049999,55.110001,13,70.4,5731118,0,0,0,0
1750,Denmark,2020-02-06,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3345.780029,13574.820313,366.950012,15,67.58065,19.879999,55.099998,14,70.4,5731118,0,0,0,0
1751,Denmark,2020-02-07,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3327.709961,13513.80957,366.769989,14.69,68.234566,23.24,52.810001,15,70.4,5731118,0,0,0,0
1752,Denmark,2020-02-08,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,14,70.4,5731118,0,0,0,0
1753,Denmark,2020-02-09,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,13,70.4,5731118,0,0,0,0
1754,Denmark,2020-02-10,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3352.090088,13494.030273,371.070007,14.49,68.353455,23.65,51,13,70.4,5731118,0,0,0,0
1755,Denmark,2020-02-11,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3357.75,13627.839844,373.690002,15.055,67.134804,21.35,52.490002,12,70.4,5731118,0,0,0,0
1756,Denmark,2020-02-12,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3379.449951,13749.780273,380.01001,15.37,66.332275,19.01,54.209999,12,70.4,5731118,0,0,0,0
1757,Denmark,2020-02-13,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3373.939941,13745.429688,381.399994,15.21,66.183662,19.045,53.43,13,70.4,5731118,0,0,0,0
1758,Denmark,2020-02-14,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3380.159912,13744.209961,380.399994,15.21,66.936646,19,52.459999,10,70.4,5731118,0,0,0,0
1759,Denmark,2020-02-15,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,9,70.4,5731118,0,0,0,0
1760,Denmark,2020-02-16,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,9,70.4,5731118,0,0,0,0
1761,Denmark,2020-02-17,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,13783.889648,NA,15.3,NA,NA,NA,8,70.4,5731118,0,0,0,0
1762,Denmark,2020-02-18,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3370.290039,13681.19043,387.779999,15.29,66.391724,18.91,51.689999,8,70.4,5731118,0,0,0,0
1763,Denmark,2020-02-19,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3386.149902,13789,386.190002,15.4,66.728584,18.92,52.02,7,70.4,5731118,0,0,0,0
1764,Denmark,2020-02-20,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3373.22998,13664,386,15.015,66.381813,18.540001,48.509998,7,70.4,5731118,0,0,0,0
1765,Denmark,2020-02-21,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3337.75,13579.330078,380.070007,14.815,69.0569,18.23,46.970001,13,70.4,5731118,0,0,0,0
1766,Denmark,2020-02-22,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,21,70.4,5731118,0,0,0,0
1767,Denmark,2020-02-23,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,NA,NA,NA,NA,NA,NA,NA,31,70.4,5731118,0,0,0,0
1768,Denmark,2020-02-24,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3225.889893,13035.240234,368.700012,13.51,72.227379,18.59,42.580002,36,70.4,5731118,0,0,0,0
1769,Denmark,2020-02-25,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3128.209961,12790.490234,360.089996,13.3,69.453209,23.76,39.310001,45,70.4,5731118,0,0,0,0
1770,Denmark,2020-02-26,0,0,0,0,59.07825,1.2949999999999995,DNK,2020-02-27,0,3116.389893,12774.879883,379.23999,13.06,74.010765,29.16,36.209999,52,70.4,5731118,0,0,0,0
1771,Denmark,2020-02-27,1,0,0,1,59.07825,1.2949999999999995,DNK,2020-02-27,0,2978.76001,12367.459961,371.709991,12.27,71.989601,26.16,34.740002,51,70.4,5731118,1.7448602523975252e-7,0,0,1.7448602523975252e-7
1772,Denmark,2020-02-28,1,0,0,1,59.07825,1.2949999999999995,DNK,2020-02-27,1,2954.219971,11890.349609,369.029999,11.69,68.720039,25.93,37.259998,54,70.4,5731118,1.7448602523975252e-7,0,0,1.7448602523975252e-7
1773,Denmark,2020-02-29,3,0,0,3,59.07825,1.2949999999999995,DNK,2020-02-27,2,NA,NA,NA,NA,NA,NA,NA,49,70.4,5731118,5.234580757192576e-7,0,0,5.234580757192576e-7
1774,Denmark,2020-03-01,4,0,0,4,59.07825,1.2949999999999995,DNK,2020-02-27,3,NA,NA,NA,NA,NA,NA,NA,47,70.4,5731118,6.979441009590101e-7,0,0,6.979441009590101e-7
1775,Denmark,2020-03-02,4,0,0,4,59.07825,1.2949999999999995,DNK,2020-02-27,4,3090.22998,11857.870117,381.049988,10.93,74.704315,29.879999,35.59,56,70.4,5731118,6.979441009590101e-7,0,0,6.979441009590101e-7
1776,Denmark,2020-03-03,6,0,0,6,59.07825,1.2949999999999995,DNK,2020-02-27,5,3003.370117,11985.389648,368.769989,11.9,73.525291,27.91,33.619999,57,70.4,5731118,1.0469161514385152e-6,0,0,1.0469161514385152e-6
1777,Denmark,2020-03-04,11,0,0,11,59.07825,1.2949999999999995,DNK,2020-02-27,6,3130.120117,12127.69043,383.790009,11.945,75.308685,27.49,33,61,70.4,5731118,1.9193462776372776e-6,0,0,1.9193462776372776e-6
1778,Denmark,2020-03-05,11,0,0,11,59.07825,1.2949999999999995,DNK,2020-02-27,7,3023.939941,11944.719727,372.779999,11.5,75.427574,28.01,28.59,64,70.4,5731118,1.9193462776372776e-6,0,0,1.9193462776372776e-6
1779,Denmark,2020-03-06,24,0,1,23,59.07825,1.2949999999999995,DNK,2020-02-27,8,2972.370117,11541.870117,368.970001,11.475,79.479843,29.610001,27.1,67,70.4,5731118,4.187664605754061e-6,0,1.7448602523975252e-7,4.013178580514308e-6
1780,Denmark,2020-03-07,24,0,1,23,59.07825,1.2949999999999995,DNK,2020-02-27,9,NA,NA,NA,NA,NA,NA,NA,63,70.4,5731118,4.187664605754061e-6,0,1.7448602523975252e-7,4.013178580514308e-6
1781,Denmark,2020-03-08,37,0,1,36,59.07825,1.2949999999999995,DNK,2020-02-27,10,NA,NA,NA,NA,NA,NA,NA,70,70.4,5731118,6.455982933870843e-6,0,1.7448602523975252e-7,6.2814969086310905e-6
1782,Denmark,2020-03-09,92,0,1,91,59.07825,1.2949999999999995,DNK,2020-02-27,11,2746.560059,10625.019531,346.48999,10.535,72.841652,24.290001,19.809999,87,70.4,5731118,1.6052714322057232e-5,0,1.7448602523975252e-7,1.5878228296817478e-5
1783,Denmark,2020-03-10,264,0,1,263,59.07825,1.2949999999999995,DNK,2020-02-27,12,2882.22998,10475.490234,364.130005,10.43,71.672546,22.34,20.5,100,70.4,5731118,4.606431066329467e-5,0,1.7448602523975252e-7,4.588982463805491e-5
1784,Denmark,2020-03-11,444,0,1,443,59.07825,1.2949999999999995,DNK,2020-02-27,13,2741.379883,10438.679688,349.920013,10.195,73.019997,23.610001,15.03,NA,70.4,5731118,7.747179520645012e-5,0,1.7448602523975252e-7,7.729730918121037e-5
1785,Denmark,2020-03-12,617,0,1,616,59.07825,1.2949999999999995,DNK,2020-02-27,14,NA,NA,NA,NA,NA,NA,NA,NA,70.4,5731118,1.0765787757292731e-4,0,1.7448602523975252e-7,1.0748339154768756e-4
1786,Dominican Republic,2020-01-22,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3321.75,13515.75,326,14.47,62.815033,21.969999,57.630001,7,38.3,10648791,0,0,0,0
1787,Dominican Republic,2020-01-23,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3325.540039,13388.419922,349.600006,14.405,63.350048,21.469999,58.220001,10,38.3,10648791,0,0,0,0
1788,Dominican Republic,2020-01-24,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,3295.469971,13576.679688,353.160004,14.425,62.567341,21.120001,55.84,15,38.3,10648791,0,0,0,0
1789,Dominican Republic,2020-01-25,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,19,38.3,10648791,0,0,0,0
1790,Dominican Republic,2020-01-26,0,0,0,0,18.7357,-70.1627,DOM,2020-03-01,0,NA,NA,NA,NA,NA,NA,NA,20,38.3,10648791,0,0,0,0
